fid,id,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,ownership,society_name,road_name,northing,easting,balanced,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_ceb,18045688,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55124029,73.78879946,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030883,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cec,18045689,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55119484,73.78858455,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030884,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_ced,18045690,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55142147,73.78875151,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030885,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cee,18045691,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5513989,73.78877565,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030887,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cef,18045692,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5513989,73.78875151,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030886,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf0,18045693,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137601,73.7885604,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030888,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf1,18045694,,,33,6,4,Average,Government,Pashan Forest,Pashan Sus Road,18.55144404,73.7887039,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030889,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf2,18045695,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55133787,73.78854766,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030890,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf3,18045696,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55138332,73.78869116,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030891,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf4,18045697,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55122472,73.78854766,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030892,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf5,18045698,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55129274,73.78861941,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030893,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf6,18045699,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55127017,73.78857181,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030894,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf7,18045700,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55140589,73.78857181,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030896,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf8,18045701,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55129274,73.78857181,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030895,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cf9,18045702,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55136076,73.78859561,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030897,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cfa,18045703,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55130577,73.78879912,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030898,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cfb,18045704,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5512832,73.78870357,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030899,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cfc,18045705,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55130577,73.78877498,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030900,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cfd,18045706,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135122,73.78870357,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030902,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cfe,18045707,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135122,73.78867976,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030901,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_cff,18045708,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5512832,73.78851246,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030903,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d00,18045709,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55139636,73.78858421,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030904,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d01,18045710,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55146438,73.78872737,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030905,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d02,18045711,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135122,73.78865562,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030906,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d03,18045712,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135122,73.78870357,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030907,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d04,18045713,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55141893,73.78858421,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030908,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d05,18045714,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137379,73.78863182,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030909,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d06,18045715,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55139636,73.78867976,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030910,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d07,18045716,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55130577,73.78875118,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030911,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d08,18045717,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126063,73.78867976,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030912,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d09,18045718,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144181,73.78860801,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030914,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0a,18045719,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135122,73.78863182,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030913,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0b,18045720,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55139636,73.78853627,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030915,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0c,18045721,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55117799,73.78871765,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030916,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0d,18045722,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55127875,73.78862109,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030917,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0e,18045723,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55145993,73.78854934,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030918,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d0f,18045724,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55134677,73.7886449,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030919,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d10,18045725,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55143259,73.78862109,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030920,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d11,18045726,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55131944,73.78859729,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030921,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d12,18045727,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55152318,73.78871664,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030922,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d13,18045728,,,39,4,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55131944,73.78869284,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030923,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d14,18045729,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55131944,73.78874078,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030924,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d15,18045730,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55125142,73.78874078,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030926,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d16,18045731,,,37,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55129655,73.78871664,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030925,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d17,18045732,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55131944,73.78883634,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030927,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d18,18045733,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55145516,73.7888122,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030928,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d19,18045734,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55120596,73.78862109,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030929,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1a,18045735,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55122885,73.78871664,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030930,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1b,18045736,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55125142,73.78869284,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030931,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1c,18045737,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55125142,73.78878839,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030932,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1d,18045738,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55143259,73.78869284,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030933,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1e,18045739,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55122885,73.78871664,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030934,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d1f,18045740,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55131944,73.78876459,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030935,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d20,18045741,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55141002,73.78878839,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030936,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d21,18045742,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55147773,73.78878839,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030938,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d22,18045743,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55147773,73.78883634,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030937,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d23,18045744,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55141002,73.78888395,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030939,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d24,18045745,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55141002,73.78886014,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030940,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d25,18045746,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144467,73.78858656,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030941,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d26,18045747,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55121804,73.78863417,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030942,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d27,18045748,,,34,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55146724,73.78877766,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030944,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d28,18045749,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135408,73.78875386,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030943,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d29,18045750,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137665,73.78863417,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030945,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2a,18045751,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55139922,73.78872972,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030946,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2b,18045752,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514221,73.78882527,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030947,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2c,18045753,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514221,73.78877766,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030948,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2d,18045754,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55130863,73.78884941,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030949,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2e,18045755,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55146724,73.78882527,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030950,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d2f,18045756,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55133152,73.78880147,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030951,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d30,18045757,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55148981,73.78870591,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030952,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d31,18045758,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514221,73.78872972,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030953,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d32,18045759,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514221,73.78858656,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030954,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d33,18045760,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514221,73.78865831,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030955,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d34,18045761,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55153526,73.78872972,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030956,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d35,18045762,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55148981,73.78882527,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030957,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d36,18045763,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55146724,73.78882527,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030959,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d37,18045764,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55148981,73.78870591,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030958,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d38,18045765,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137665,73.78863417,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030960,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d39,18045766,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144467,73.78868211,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030961,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3a,18045767,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55133152,73.78872972,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030962,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3b,18045768,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55133152,73.78884941,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030963,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3c,18045769,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126286,73.78860835,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030964,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3d,18045770,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55130831,73.78865596,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030965,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3e,18045771,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144404,73.78846485,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030966,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d3f,18045772,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55124029,73.78875151,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030967,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d40,18045773,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5513989,73.78887087,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030968,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d41,18045774,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55153462,73.78887087,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030969,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d42,18045775,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135345,73.78877565,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030971,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d43,18045776,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55133088,73.78877565,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030970,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d44,18045777,,,35,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55142147,73.7886801,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030973,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d45,18045778,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55148949,73.78865596,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030972,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d46,18045779,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5513989,73.78875151,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030974,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d47,18045780,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137601,73.78891882,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030975,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d48,18045781,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5513223,73.78869686,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030976,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d49,18045782,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55153462,73.78894262,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030977,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d4a,18045783,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126286,73.7887039,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030978,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d4b,18045784,,,37,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126286,73.78884707,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030979,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d4c,18045785,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137601,73.78884707,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030980,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d4d,18045786,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144404,73.78891882,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030981,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
